-6.714509781503082975e-01,4.476259441392432814e-01,-5.905798828900669095e-01
-6.302330729749744398e-01,3.657896394063194778e-01,-6.848388229587422105e-01
-7.155377186183935478e-01,3.099500267236601214e-01,-6.260485238129607222e-01
-6.731319493210982108e-01,4.999511991639933317e-01,-5.449240105351051966e-01
-5.694627644138252620e-01,4.208951134759818524e-01,-7.060874332532794950e-01
-7.293199595586596917e-01,3.197198125583293749e-01,-6.048732413051693957e-01
-6.224779684320937978e-01,3.931293477905108968e-01,-6.767351732564671485e-01
-2.037172190224752488e-01,6.010226679486900814e-01,-7.728331302976000350e-01
-7.215166813747735386e-01,2.404679887289339346e-01,-6.492987177675579868e-01
-5.815419295072988826e-01,6.510693288471209872e-01,-4.877680937284512575e-01
-5.351985881678703594e-01,3.820805608029266276e-01,-7.533770080641161160e-01
-2.577995993701305277e-01,7.472324254232631802e-01,-6.125218926378611650e-01
-6.495372624005425477e-01,1.824300682561674769e-01,-7.381196481257351616e-01
-4.708013379136327670e-01,4.598869847414629453e-01,-7.528944557400717441e-01
-7.605971940886868676e-01,2.795808069048445477e-01,-5.859406802355099364e-01
-5.402584083476164728e-02,6.935488794970239290e-01,-7.183809297792638215e-01
-7.181920604341001102e-01,2.007968088474569868e-01,-6.662438036380523565e-01
-5.704041286422278922e-01,8.088490355355795192e-01,-1.428368570819995576e-01
-3.393926855316276026e-01,3.199074290919171615e-01,-8.845743845598456057e-01
-8.548754979216076633e-01,2.622779571950224486e-01,-4.476585263600921238e-01
-1.318229818362306183e-01,8.864474498355390253e-01,-4.436593514622163559e-01
-5.618989836371789393e-01,9.774228509079918581e-02,-8.214109677212340088e-01
-1.516761790333566728e-01,5.944585862930309439e-01,-7.896919183430537448e-01
-5.827744617398120663e-01,7.547546471328087092e-01,-3.011965294874788257e-01
-4.840916900943902368e-01,2.884941841903094772e-01,-8.260910005985567794e-01
-9.671439541176044541e-01,2.467090067079324989e-01,-6.137783006061866414e-02
9.872810992949225539e-03,7.820531272913132659e-01,-6.231335600791971796e-01
-6.538752431339511784e-01,-2.852494087041557158e-02,-7.560644775181912802e-01
-9.384935309515887170e-01,-1.168374116824062448e-01,-3.249290870226536621e-01
-1.385745212243168489e-01,9.177276056102677826e-01,-3.722541389538821521e-01
-4.946691283115888238e-01,1.447588048647261427e-01,-8.569406875096950982e-01
1.473071403875802210e-01,7.585553687096088238e-01,-6.347395993576130380e-01
-7.906060230515616905e-01,-2.855228762109602858e-01,-5.416814594157844942e-01
-9.964668933553666452e-01,8.304172547274890626e-02,1.256193763768315673e-02
2.140251769315003327e-02,8.857250942819188122e-01,-4.637164970061777858e-01
-4.729925871030250528e-01,-8.520187172646576101e-03,-8.810252090355477073e-01
-7.831165390528728176e-01,5.881492353634236725e-01,2.020122847830556068e-01
1.594184089218293188e-01,5.711832963143799180e-01,-8.051927799653145756e-01
-9.381196039353660865e-01,-2.851920850517948303e-01,-1.964614041891222518e-01
-2.467716978763927760e-01,9.626486100398748968e-01,-1.114063854341353910e-01
-3.795497151345738618e-01,1.415632011334690965e-01,-9.142766943470169716e-01
-9.452539264034435229e-01,2.254349638470205530e-01,2.359535795324276541e-01
9.245200606876038951e-02,7.981446516827257476e-01,-5.953299434465919582e-01
-6.738195093185963547e-01,-4.024198700198984291e-01,-6.196979240523678989e-01
-4.115519003519250152e-01,9.043902280547972961e-01,1.127091332399948742e-01
-9.527910483211309289e-01,-2.673984527033352876e-01,1.438307537732553265e-01
3.373003545958932342e-02,9.545115471954099817e-01,-2.962600057019499911e-01
1.622239856442985462e-01,6.440315103008011910e-01,-7.476006903563876538e-01
-7.571110179462555712e-01,-4.682088606227023941e-01,-4.555912305332224244e-01
-2.333663715318958221e-01,9.723659588465510817e-01,-6.676729323894562383e-03
-3.543732989591863447e-02,1.871022292986480595e-01,-9.817010499339012819e-01
1.195278993324187383e-01,8.542115760957678106e-01,-5.059996685227802216e-01
-4.975177977368154258e-01,-4.453654718717583449e-01,-7.443961562229856055e-01
-6.599365181374095002e-01,7.154507627299526717e-01,2.293774141841377068e-01
-9.518810818845437893e-01,-2.000159168345854166e-01,-2.321982751080007568e-01
-9.575793754029483795e-02,9.666148178672981928e-01,-2.376682799142514624e-01
-4.283454584377013874e-01,8.123761834644527280e-02,-8.999558975867609778e-01
-7.831282025960467630e-01,4.214367930816005359e-01,4.572758989229384619e-01
2.265339839927576482e-01,7.368388406508058486e-01,-6.369857745701589247e-01
-5.996446518146499871e-01,-6.169174276417292990e-01,-5.097442290227512940e-01
-2.281468399975433159e-01,9.483945459269292888e-01,2.202199006792731062e-01
1.309936244658001236e-01,9.370222870935285275e-01,-3.237744644645805803e-01
-2.969975517288528932e-01,-3.818367042490267149e-01,-8.752103664578639863e-01
2.404667228263437651e-01,5.995372268812866334e-01,-7.633681083177729088e-01
-8.132605406790094360e-01,-3.886670395515154919e-01,-4.330649204689127618e-01
-2.372340306847827915e-02,-1.417687378111889274e-01,-9.896154935763046279e-01
2.325160014725385360e-01,8.354494133733454397e-01,-4.979564104952917125e-01
-3.963506993301048609e-01,-6.145745221583527318e-01,-6.820588536588095829e-01
-3.223290863464705613e-01,9.091037645565120950e-01,2.638831282295769354e-01
-9.453330990742969675e-01,-2.127485378486966283e-01,2.471505440775457751e-01
1.619573642158124716e-01,9.596091518730792691e-01,-2.300436650240476333e-01
-1.448177397146867551e-01,-3.540628764495132863e-01,-9.239411787469080650e-01
-5.938147120151996416e-01,5.533340560834625332e-01,5.841279912592178825e-01
3.094666883860044404e-01,6.234521350444974797e-01,-7.180096128102029240e-01
-2.270590753855246668e-01,9.679031853694375354e-01,1.077385726504987568e-01
-3.355880685443236172e-02,1.152301473244738972e-01,-9.927717862782398095e-01
-9.212307525750412784e-01,9.032043548770973818e-02,3.783862040869533372e-01
-3.078027842410780979e-01,-5.963095024187932136e-01,-7.413989636750860646e-01
3.284002045116166668e-01,4.663363710956661690e-01,-8.213913164077482065e-01
-9.058691885326395354e-01,-4.228941582106271468e-01,2.369692424222807556e-02
7.273149209464013776e-02,9.961918747605267299e-01,-4.808199994586574016e-02
5.893686243740752818e-03,-2.518281111806972561e-01,-9.677540322218364244e-01
2.808952142271886054e-01,7.742387699244850374e-01,-5.671439021712939565e-01
-5.265934964687338793e-01,-6.369490829215926908e-01,-5.630232279774752824e-01
-2.294235194092888452e-01,9.155299375747210089e-01,3.304085079810794023e-01
-8.744664356025174667e-01,-3.741101349153976852e-01,3.087880502192583698e-01
2.129412890603183395e-01,9.393019971665523826e-01,-2.690125750448407183e-01
-2.468328479946644838e-01,-4.593833190092047047e-01,-8.532529000049928758e-01
3.229659576393598686e-01,5.522044317321948004e-01,-7.686112514017831021e-01
-8.135181278241735425e-01,-5.540624329329335573e-01,-1.766439246447218392e-01
1.283526055104015906e-02,9.988738641452818978e-01,4.567559100942024386e-02
-8.334053678607096227e-01,6.324841088103871911e-02,5.490310841309246070e-01
-3.040644471154256845e-01,-6.723864933046290737e-01,-6.748638496925840613e-01
-3.379723159623091999e-01,8.120162899324285810e-01,4.758195650952650180e-01
3.258348527244062098e-01,3.763288479296330591e-01,-8.672993986888378748e-01
-8.961591307461317379e-01,-4.262527910779629892e-01,1.233181676744507099e-01
1.416959443208726244e-01,9.802798586082759336e-01,-1.377449025189489418e-01
1.293648940234381171e-02,-4.142365734661093146e-01,-9.100773090485221317e-01
-5.161596223536428774e-01,-7.684504819982369561e-01,-3.782368318506565408e-01
-4.271968734631447634e-02,9.451349706365129721e-01,3.238748455699375639e-01
2.948647534341247156e-01,8.890863540770621576e-02,-9.513937311818763121e-01
-8.209559440316066548e-01,-5.063019530020240744e-02,5.687424032750122427e-01
3.342535848760523343e-01,8.829149401121809682e-01,-3.297510417333228139e-01
-6.404315459307090286e-02,-7.203063192962748662e-01,-6.906933333481808379e-01
-3.200203912950286278e-01,6.701789356501075545e-01,6.696619620123765992e-01
4.126806149772979659e-01,4.968229491946030141e-01,-7.634537754019794509e-01
-7.477970884819639119e-01,-6.628101521742741919e-01,3.849956665487710983e-02
1.244559797672642604e-01,9.912031448900215924e-01,4.502260166073557973e-02
-6.472707416353830068e-01,1.322763645662705656e-01,7.506953778996594551e-01
4.132399861727066859e-01,7.704752977918065682e-01,-4.853869892370500927e-01
-3.574576711267831719e-01,-8.167976934242886511e-01,-4.528416294571178113e-01
-5.265059296494877666e-02,8.795731551640696422e-01,4.728413896595375920e-01
3.199149503191188737e-01,9.267929831643710870e-01,-1.967465143772604286e-01
-9.328036952980702651e-04,-6.347837194823076068e-01,-7.726893032503251435e-01
-3.535349319283978553e-01,5.039300048529478104e-01,7.880784238356555171e-01
-5.920377797911334783e-01,-8.041449071483948163e-01,-5.331262146325915774e-02
7.162592092159500434e-02,9.848802887103806913e-01,1.577356787853992359e-01
1.697706621067344712e-01,-7.255975576907336411e-02,-9.828087322213685528e-01
-6.000778246475736433e-01,-3.899941140845508691e-02,7.989903943577982837e-01
3.916988418116839066e-01,8.271320886455539867e-01,-4.030192616441908848e-01
-2.617087250137377086e-01,-8.324079603247684922e-01,-4.884726510662013577e-01
-1.348315739796316082e-01,7.894006263975206217e-01,5.988882180351998707e-01
4.032253486013354093e-01,3.110007482439655080e-01,-8.606322401798722765e-01
2.373060262950398014e-01,9.679180770518192034e-01,-8.258599155042281592e-02
9.600424232759358079e-02,-4.264991523638119730e-01,-8.993784845592286414e-01
4.345842201651235470e-01,7.097390972309871593e-01,-5.544429361487210883e-01
-4.615609793272230088e-01,-8.254542050806337183e-01,-3.249412526552972746e-01
1.111114733000216365e-03,9.147623543555818415e-01,4.039908420718010817e-01
3.669077929846178976e-01,8.970978773903841574e-01,-2.461586273702874028e-01
-2.193485415023835594e-01,6.543611130052772173e-01,7.236696422590020994e-01
-6.144162721618259271e-01,-7.882578007457470282e-01,3.379769320890811668e-02
1.799803283832565604e-01,9.761599344886574547e-01,1.213213241526616831e-01
2.628598418775978662e-01,-2.539756053615600528e-01,-9.308066906771315097e-01
-5.194648214203111403e-01,4.692960457929129525e-02,8.532021516151934160e-01
4.620409890243025175e-01,7.775543757929894717e-01,-4.265293860294022132e-01
-1.528839114701657786e-01,-8.644935268758480174e-01,-4.788292509896818760e-01
-4.376588591370772496e-02,8.317446600033062687e-01,5.534305446812388674e-01
-5.892345871608382080e-01,-6.521163993585188390e-01,4.770186610407157746e-01
4.241839906281044681e-02,-5.894006642966573839e-01,-8.067264321612421796e-01
4.637777080355642290e-01,6.302995562940850727e-01,-6.226015634936667986e-01
-4.861539197785594291e-01,-8.470335287512253952e-01,-2.149152564505106555e-01
7.075864261343328687e-02,9.507838490891625804e-01,3.016675103598345786e-01
3.739241416653972805e-01,2.703167520980664928e-02,-9.270652753798663825e-01
4.219478038241069595e-01,8.538825267810232766e-01,-3.047042521955808381e-01
8.652375290915833000e-04,-7.560511989053873005e-01,-6.545119066890572324e-01
-2.295795531437357928e-01,7.349030061279291370e-01,6.381307078980414937e-01
4.978319775698343275e-01,4.252246910915244982e-01,-7.558751776550315382e-01
2.409758979150167513e-01,9.700485522526073323e-01,3.060102770614178680e-02
2.362479380472814194e-01,-4.142225273468149727e-01,-8.789804375563912142e-01
-4.360869204836952395e-01,1.351256852831842492e-01,8.897017741691859438e-01
4.903790536818766754e-01,7.282649009655011163e-01,-4.787051469660380532e-01
-1.989170309536982539e-01,-9.333442206566278099e-01,-2.988320273388338499e-01
3.698803445407404522e-02,8.678758745703873956e-01,4.954022119913369382e-01
-5.559900895195495352e-01,-6.033848048993784019e-01,5.716658093436954857e-01
3.846878972134698538e-01,9.085555418662422111e-01,-1.629173074956058731e-01
-5.209658438415546433e-01,-8.535214896301979159e-01,-9.780403361038912322e-03
1.821713509231955574e-01,9.577602068416835035e-01,2.225061461923997508e-01
3.576402909204284830e-01,-2.321822552212646773e-01,-9.045356945254945380e-01
4.790710794634805425e-01,8.023418730355799111e-01,-3.560033982920007278e-01
-3.187996597299651985e-02,-8.789157367402320453e-01,-4.759104910379002851e-01
-3.226606289510753484e-02,7.655321774213118546e-01,6.425880379510920948e-01
5.548521097508398725e-01,2.490822096059100987e-01,-7.937866143762313254e-01
-4.421905108452682809e-01,2.441320411464630302e-01,8.630568339362493235e-01
5.238101563196342347e-01,6.610404321035985298e-01,-5.372601485878960581e-01
-2.974823100090790984e-01,-9.313868316145659243e-01,-2.098162175015133857e-01
1.134164308192471271e-01,9.008227794855648840e-01,4.191121964106082620e-01
4.401932093837886417e-01,-4.102169538865174658e-02,-8.969655282784508854e-01
-4.984197451188182026e-01,-4.340539453532301639e-01,7.504498185748246231e-01
4.454902831631863958e-01,8.690203145092946224e-01,-2.152721546725231694e-01
-9.789122188950018233e-02,6.179369204366307322e-01,7.801097814014856802e-01
5.683076286018043932e-01,4.373032423298354177e-01,-6.969880296825812227e-01
-5.120228890661294718e-01,-8.350498132906243320e-01,2.013066576039342082e-01
2.757444627559167971e-01,9.498318988733709389e-01,1.475952409194049020e-01
-3.289676506588494198e-01,-6.729278527529025666e-02,9.419405320241245327e-01
5.282867043415743202e-01,7.474256318823850886e-01,-4.028251268492760162e-01
-1.149201780555587082e-01,-9.159708955442893430e-01,-3.844355228012509285e-01
5.915790347973898244e-02,8.067989410082045953e-01,5.878569649531435459e-01
-3.500559641637548958e-01,3.539669590333655025e-01,8.672763192120811482e-01
5.616262240910481207e-01,5.782430654163210892e-01,-5.917862297410848571e-01
-3.199945920812508060e-01,-9.472968737294966690e-01,-1.523463360491107699e-02
1.988234152535268973e-01,9.202681469904800959e-01,3.370100698519728488e-01
5.653020592623044793e-01,-9.771553480506245393e-02,-8.190758548825368690e-01
-3.530059250362435619e-01,-3.860817470495236936e-01,8.522486148328393130e-01
5.029317766539025403e-01,8.212227690055963203e-01,-2.695418180886411941e-01
6.326342176981220033e-02,-8.495956114119842528e-01,-5.236268103673376029e-01
5.812328555289987264e-01,3.437520952879791203e-01,-7.375654985414721310e-01
-3.032920483333982342e-01,9.430917967195462381e-02,9.482192320594086121e-01
5.685322347808656751e-01,6.857786325096629776e-01,-4.543993455191713826e-01
-8.063366594650411834e-02,-9.583025178395421229e-01,-2.741432038523329839e-01
